ensembl_gene_id	Row.names	baseMean.x	log2FoldChange.x	lfcSE.x	stat.x	pvalue.x	padj.x	baseMean.y	log2FoldChange.y	lfcSE.y	stat.y	pvalue.y	padj.y	fcw	fcm	diff	different	external_gene_name	description	chromosome_name	start_position	end_position	MElavenderblush2	MEdarkviolet	MEplum3	MEdarkseagreen4	MEsalmon2	MEcyan	MEdarkgreen	MEantiquewhite2	MEbrown	MEdarkseagreen3	MEbisque4	MEnavajowhite2	MEsalmon4	MEindianred4	MEdarkred	MElightsteelblue1	MEblue2	MEcoral2	MEyellow4	MEdarkorange	MEmaroon	MEhoneydew	MEdarkturquoise	MEbrown2	MElightpink4	assignedModule	maxMemb
ENSDARG00000010385	ENSDARG00000010385	6.35617993248364	-0.4309068267912068	0.4132148973741027	-1.042815323284646	0.29703383303015124	0.5553541032543609	6.032421757521774	0.5699374924780817	0.47625468172786334	1.1967073801990458	0.23142062944157712	0.46853651401173246	-0.4309068267912068	0.5699374924780817	1.0008443192692884	TRUE	sept4a	septin 4a [Source:ZFIN;Acc:ZDB-GENE-051120-87]	21	39512437	39546737	-0.14914155054881253	0.011179192607916347	-0.030192043056373925	-0.1414440744889899	0.10362860835596821	-0.05252577506370331	0.17613208962210314	0.06516147746439648	0.06911195189425925	-0.034850467421268023	0.23518605511032142	0.21713257851802076	0.25252285094117255	0.11124687282035277	0.09738324483811155	0.14707332244502355	-0.04128641444419836	0.046764759393094026	-0.14893621446102648	-0.09289165451573708	-0.09744160369149162	-0.3441194008803084	-0.29017713001427775	-0.07443269051558107	-0.1394091738058335	brown	0.25252285094117255
ENSDARG00000010586	ENSDARG00000010586	14.805349710873505	0.9218958172222487	0.38250357359551385	2.4101626255579145	0.015945411155585457	0.09223144284350782	14.670187665030564	-0.23794669239461552	0.3626522236168954	-0.6561291421888029	0.5117410352196643	0.7227898607880782	0.9218958172222487	-0.23794669239461552	-1.159842509616864	TRUE	tex9	testis expressed 9 [Source:ZFIN;Acc:ZDB-GENE-110623-3]	7	34496113	34506046	-0.4613620280358417	-0.17030652364774096	-0.24389893698793816	-0.33738086863156885	0.13223159715933544	0.08209082308404425	0.3985062966218026	0.28641218400862306	0.15057282584883674	-0.1473889901628076	0.6112747050678643	0.5235664112061054	0.277259253132557	0.2143797795688624	0.3398777591256849	0.1740058824610997	-0.1527782435031139	0.12567021555642668	-0.2953766956398989	-0.29872291436702897	-0.32840128708947214	5.813907428872125e-4	-0.3545700100372198	-0.01212040187023538	-0.06978426904300791	bisque4	0.6112747050678643
ENSDARG00000011869	ENSDARG00000011869	34.06818167749625	-0.6018964781898337	0.7471077327273629	-0.8056354550000085	0.4204530760248118	0.6634747970524018	33.803974201524056	0.6419674788134685	0.7755997622695167	0.8277045843012886	0.4078378222880551	0.6399687759497366	-0.6018964781898337	0.6419674788134685	1.243863957003302	TRUE	galnt8a.2	polypeptide N-acetylgalactosaminyltransferase 8a, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131122-40]	25	16706101	16724913	-0.10646189143489844	-0.11238653534836131	-0.09921494069993313	-0.011545490792755488	0.02887937417301608	0.04793761034842907	0.06475913049531312	0.04003615761965561	-0.02674133124388584	-0.030461276813304027	0.06581007311026593	0.18378863116804448	0.09764448059637985	-0.03535217876053975	-0.040011286773629015	-0.04902338504657183	0.021625068566147116	0.02150525620038487	0.03827561530361202	-0.06223908480187797	-0.04607232348780358	0.2287040207470742	0.04353471396466533	-0.08326820374271612	0.04068953761679425	antiquewhite2	0.2287040207470742
ENSDARG00000015947	ENSDARG00000015947	4.976241869483582	0.8680512501951916	0.5472133560385866	1.5863122502696758	0.11266849475734665	0.31812391516377364	5.781851575970182	-0.3089498304718557	0.5197181450246475	-0.5944565019125969	0.5522068273155698	0.7524752608197658	0.8680512501951916	-0.3089498304718557	-1.1770010806670472	TRUE	matn4	matrilin 4 [Source:ZFIN;Acc:ZDB-GENE-050208-64]	6	52790049	52846194	0.1980626343938632	0.006541300494766734	-0.0030983364707698785	-0.013574565000603474	-0.1634694438542598	-0.198112294008764	-0.1712492310890105	-0.22930089647234395	-0.25601503199223785	-0.16234635952117463	-0.06811450721285169	-0.0759099502124195	0.13678342598361706	0.055375145327492735	-0.13556680789037837	0.08084214024529847	0.23134970085043347	0.09031762526511092	0.13481473430002558	0.07730799201237848	0.22605020762329275	-0.26250318450507215	-0.12233495747570901	-0.05924904951824396	-0.12707483944402964	blue2	0.23134970085043347
ENSDARG00000016994	ENSDARG00000016994	5.148256185754918	0.8235093114539708	0.43693178521248927	1.8847548732429265	0.059462940112132344	0.21566166293142583	5.407751008363242	-0.33107524356532486	0.4902281607121885	-0.6753492967118594	0.49945387090148613	0.7131758548486858	0.8235093114539708	-0.33107524356532486	-1.1545845550192957	TRUE	ssrp1b	structure specific recognition protein 1b [Source:ZFIN;Acc:ZDB-GENE-041008-209]	1	44710955	44737931	0.5541787589559218	0.16779925710101487	0.1853035356162543	0.049762864381809414	-0.2778790554435119	-0.3796658625468438	-0.4528187844118635	-0.6269741792828171	-0.45831800539150397	-0.19793734284734923	-0.3940446430570377	-0.12125395574271824	0.17969609584027482	-0.09350035905867131	-0.33088686355176194	0.08943036083418197	0.4707380591266006	-0.1062782404027248	0.16011969153786568	0.31592393711126765	0.5603127128121996	0.13301732732799157	-0.11038123735600011	-0.04369714297376059	-0.1060284014522711	maroon	0.5603127128121996
ENSDARG00000017446	ENSDARG00000017446	6.482875928828442	0.75672406115322	0.4265437273993807	1.7740832007234875	0.07604938911277007	0.25274578857619967	6.869992376097022	-0.45651846280521974	0.4590430914679356	-0.9945002360134807	0.31997939056521996	0.5619545518726087	0.75672406115322	-0.45651846280521974	-1.2132425239584397	TRUE	camk1db	calcium/calmodulin-dependent protein kinase 1Db [Source:ZFIN;Acc:ZDB-GENE-070112-1872]	25	7987920	8030425	0.08884630735758554	-0.14037910945488105	-0.028663886261268864	-0.40565158144690383	-0.3947152098993304	-0.4308582425114674	-0.2730992976440539	-0.22838082537609833	-0.32159035313660905	-0.11584184026080073	0.09582055466437592	0.1922669868496996	0.30623107709630304	0.32428259980260926	0.15967423156961028	0.3549343530636404	0.14774120470646837	0.07441540273413069	-0.0641882363783438	0.2695999601585992	0.33724438848609306	0.21373080265538888	-0.26716721893141027	0.1355270944778497	0.05276606509277086	maroon	0.3549343530636404
ENSDARG00000019742	ENSDARG00000019742	7.615468707537454	-0.8842556818053201	0.41322907186077057	-2.139868034510536	0.03236543305560923	0.14620634862967918	8.320664616060505	0.19624040731012393	0.41750753300063864	0.470028422959793	0.638334710898639	0.8110741182741555	-0.8842556818053201	0.19624040731012393	1.080496089115444	TRUE	tlr4ba	toll-like receptor 4b, duplicate a [Source:ZFIN;Acc:ZDB-GENE-040219-8]	13	18514788	18517453	-0.1400765134888933	-0.4110927493413346	-0.19109027221589475	-0.11329506805718431	-0.3475224590166354	-0.07326609382509616	-0.200370612651142	0.12277323931502651	-0.2240898001974855	0.08878399603630759	-0.1332367413120233	-0.1826911741171629	-0.17360345724284523	0.2645607516784215	0.0371864315490212	0.010622808768280702	-0.06695029226253692	0.20308782424697183	0.3141885245800453	0.21590954764020612	0.19800213346669923	0.24558836423594346	0.3136585087592836	0.4033042619089613	0.42846805349548023	maroon	0.42846805349548023
ENSDARG00000025615	ENSDARG00000025615	9.963335169572147	0.15272912869681712	0.378225604124733	0.4038043089395117	0.6863566276307489	0.8443737876148331	9.633694879523755	-1.1241272505575002	0.36980913979326513	-3.0397497779149605	0.0023677477552557454	0.02155846340464278	0.15272912869681712	-1.1241272505575002	-1.2768563792543173	TRUE	prr15la	proline rich 15-like a [Source:ZFIN;Acc:ZDB-GENE-040801-218]	3	24189804	24197270	0.09038714778986635	-0.3102221643243173	-0.028846690072421015	-0.1703018543432386	-0.5218018375334987	-0.31138628867190515	-0.5126944550694181	-0.11669819638300409	-0.3116527824494004	0.2001495510899633	-0.30987850388411914	-0.2541351327245251	-0.16477102850405662	0.28327280891383455	-0.0034501237670497443	0.06050118199120238	0.0063741562924609805	0.057615689239118154	0.23999171881191528	0.4644217392020907	0.4555973668145549	0.21779214847860748	0.2606597164123461	0.4021340770091076	0.37604329238743417	maroon	0.4644217392020907
ENSDARG00000029841	ENSDARG00000029841	14.146122981449663	-1.8272899333249712	0.39549448592028963	-4.620266522990802	3.83247403836195e-6	1.5656674736911995e-4	12.37042153794569	-0.6615263399225819	0.41197579048538296	-1.6057408109908173	0.10833087035853013	0.2943239424825341	-1.8272899333249712	-0.6615263399225819	1.1657635934023893	TRUE	tmprss9	transmembrane serine protease 9 [Source:ZFIN;Acc:ZDB-GENE-050208-573]	22	10757848	10770418	0.2761330716659953	-0.0817534369245421	0.42402567644124084	-0.4606593067463694	-0.506876624947207	-0.6753224868344448	-0.6799765216128928	-0.3112222435697762	-0.11738280065951912	0.4896106681555829	-0.28666910429931286	0.19429330098752073	0.09170739753270901	0.3112110417023885	0.28876442514805595	0.534349273846936	-0.2145921811263341	-0.3431815100946643	-0.1952907843641921	0.7979386914937132	0.5143614573262476	0.14469462416463436	0.022475224665073755	0.2743122655009876	0.4541414467234145	darkorange	0.7979386914937132
ENSDARG00000030463	ENSDARG00000030463	9.674647562437437	0.8085972526633582	0.3309094327770481	2.4435606016953733	0.014543126879768777	0.08676683371299371	10.073241997876174	-0.38588820478300934	0.34241497836934515	-1.1269606447144724	0.259759120771388	0.4996026861565952	0.8085972526633582	-0.38588820478300934	-1.1944854574463677	TRUE	tppp3	tubulin polymerization-promoting protein family member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1909]	7	35229645	35243976	0.21321489244300976	-0.07817076659221099	-0.039823452306946505	-0.07924092923341909	-0.31974670797153787	-0.26998633774899683	-0.3008752980419214	-0.2487360902308186	-0.31927280089845544	-0.10151156650889256	-0.1435265830097664	-0.07837692472465485	0.04842317719405403	0.12883312912674186	-0.04840120778202868	0.1086118353949058	0.22024903721687647	0.08552786427189413	0.08019987137741005	0.21838221579407968	0.3301093986964077	-0.02057318369452395	-0.01784391663600172	0.03767934006369305	-0.0018947466596822699	maroon	0.3301093986964077
ENSDARG00000031588	ENSDARG00000031588	6.860917436782793	-0.5780730027394216	0.4221808981049445	-1.3692542825462604	0.17091980327839135	0.40399132314834707	7.138364597956619	0.7578998138885867	0.43980656343971797	1.7232571700637391	0.08484202932074413	0.2520662505280516	-0.5780730027394216	0.7578998138885867	1.3359728166280083	TRUE	si:dkey-239b22.1	si:dkey-239b22.1 [Source:ZFIN;Acc:ZDB-GENE-131119-12]	12	38929663	38974869	0.2573906069656164	-0.1863796475374927	-0.21028263368504596	0.10706052219370048	-0.3941803830990117	-0.17812430876318716	-0.3190642434712346	-0.28682800713972473	-0.5160510299553753	-0.19625359904187148	-0.3560416427269595	-0.039737174026083594	-0.08270382769660162	0.08198450951428597	-0.41324144015323466	-0.1684156100089639	0.3967762282550372	0.26627858087695383	0.49610701340799623	0.24011341445672676	0.5065312740992682	0.04999696861040613	0.20560839588754254	0.30990884200475927	0.06189842548121092	maroon	0.5065312740992682
ENSDARG00000031783	ENSDARG00000031783	17.554549146809492	0.6131934066066456	0.3837093899171459	1.5980672423446607	0.11002801296108868	0.31326265196762454	17.051877661328263	-0.9436848361136265	0.4472596651094508	-2.1099260893170264	0.034864722656290335	0.14301133689290563	0.6131934066066456	-0.9436848361136265	-1.556878242720272	TRUE	adcy8	adenylate cyclase 8 (brain) [Source:ZFIN;Acc:ZDB-GENE-070912-197]	2	42776224	42871286	-0.015461812646085265	-0.018855555245460245	0.12798334457425592	-0.27355497000565737	-0.09649177297945782	-0.22590764150963494	-0.07202676642337974	-0.06398599585291796	0.03187865940960985	0.11178087305918533	0.15994869986277346	0.2565861524658279	0.20258077780822395	0.14688372780323117	0.2848900508386651	0.3052099866539031	-0.11317204105800875	-0.16100643889712654	-0.3032968317614355	0.16106900451818248	0.025313380531697228	-0.02798786100061822	-0.2148535237819266	-0.09732242181535732	-0.018985350836731734	darkred	0.3052099866539031
ENSDARG00000032372	ENSDARG00000032372	8.264675698349865	0.3990300568598009	0.342200663970794	1.1660703758712085	0.24358599286142876	0.4948315946245747	8.176662943517517	-0.8261857674192215	0.42362121374627854	-1.95029366001971	0.051141127898231685	0.18508009214539842	0.3990300568598009	-0.8261857674192215	-1.2252158242790223	TRUE	ccdc180	coiled-coil domain containing 180 [Source:ZFIN;Acc:ZDB-GENE-130530-582]	5	51127953	51148298	0.23901063657700042	0.1690312323023701	0.2932455203009946	-0.27957542817567066	-0.18827009701213185	-0.4276134218451891	-0.33180249434949244	-0.26121610283454394	-0.035389603711043924	0.1331412053057179	-0.04828336203375328	0.16907829743255995	0.23111448576168903	0.1770128892146155	0.18923697599526987	0.37607189800455615	-0.02708937287929309	-0.1761484461869421	-0.27733496462303175	0.3326922189220927	0.2433256541909531	-0.01586936444877122	-0.23568426384607635	-0.08114947059339435	0.028566419708783847	maroon	0.37607189800455615
ENSDARG00000032631	ENSDARG00000032631	84.54636395746645	-0.5060754754786747	0.6874376730297964	-0.7361765223721443	0.46162327811969633	0.6936242450993625	124.5536051343732	0.8509207881053996	0.4862381186851007	1.7500083917864862	0.08011686569659048	0.24289330557610755	-0.5060754754786747	0.8509207881053996	1.3569962635840742	TRUE	ltb4r	leukotriene B4 receptor [Source:ZFIN;Acc:ZDB-GENE-070705-164]	7	5016717	5039562	-0.31373477705940844	-0.12760018834441733	-0.13504719059561224	-0.25353734937741407	0.09239510990998596	0.04176168356690788	0.33549072310302497	0.23641747969108676	0.10915337739787344	-0.08313995622618617	0.5077839767461428	0.4653928809043828	0.26507216821596863	0.17508675413935268	0.2613834780625951	0.17830722949567995	-0.10439195902757915	0.1260014922364334	-0.24569851777186796	-0.21625641983562477	-0.2644448709835553	0.09609457052172934	-0.28638104811253323	-0.15975270442793058	-0.11049193564531248	antiquewhite2	0.5077839767461428
ENSDARG00000035553	ENSDARG00000035553	7.451844286752235	0.4378233110469779	0.35702490484299426	1.2263102800615986	0.22008193427118194	0.46701781322234626	8.022452437559156	-0.7180755662226953	0.375428427047664	-1.9126829895902613	0.05578864814487956	0.19501229332925857	0.4378233110469779	-0.7180755662226953	-1.1558988772696732	TRUE	cx27.5	Danio rerio connexin 27.5 (cx27.5), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001362429]	5	23622177	23628166	0.006799992860663303	-0.07814407577449108	0.005837543508254965	0.008598728052522682	-0.11831641026756974	-0.013723104979907948	-0.10510556371271923	0.03201931521693355	-0.025988852278201916	0.07023377688025716	-0.07237976627387648	-0.07118543122942286	-0.11601323771772365	0.05793127720858678	0.05203237485777913	0.03622507219090795	-0.06546600630703572	0.007164426699918829	0.06601831917704348	0.09554911934538436	0.051514331853122014	-0.04430743844996997	0.10255567899914612	0.1627324752289569	0.06650132669120869	maroon	0.1627324752289569
ENSDARG00000038052	ENSDARG00000038052	7.725321028929613	-0.8325216107631346	0.43033386355248365	-1.9345946979178412	0.053040051179744065	0.20095573154189322	8.252653872031072	-1.8588443796601768	0.4785596184461922	-3.884248290099261	1.0264697099722501e-4	0.0020346482832603527	-0.8325216107631346	-1.8588443796601768	-1.0263227688970422	TRUE	si:ch211-149k23.9	si:ch211-149k23.9 [Source:ZFIN;Acc:ZDB-GENE-100922-15]	16	13898399	13905633	-0.268964844624499	-0.31736528369426803	0.10085170330911633	-0.36618577124055185	-0.2674429828566141	-0.11046729142231884	-0.23620217559875623	0.3267402694889546	0.2525298610168167	0.5741249036696323	0.06038782515410814	0.061813869715318236	-0.2984966372224412	0.327394150608245	0.5150722730146123	0.2166061526676717	-0.5818446758306128	-0.18354683758966092	-0.20471773706149665	0.36605615180601236	-0.055156250256039444	0.28973388097198755	0.30960474381163594	0.25502708611692004	0.5980017167384178	antiquewhite2	0.5980017167384178
ENSDARG00000038822	ENSDARG00000038822	17.167346472570795	-0.39487524485542264	0.3555867492032677	-1.110489200568315	0.2667882792079247	0.5208208238006726	20.055350047141	0.8682208582285726	0.3605637007300887	2.407954146439457	0.016042195751247077	0.08369066515337413	-0.39487524485542264	0.8682208582285726	1.2630961030839953	TRUE	mrc1b	mannose receptor, C type 1b [Source:ZFIN;Acc:ZDB-GENE-070705-13]	2	31515853	31540922	0.07898519806203814	-0.15017049706599864	-0.37005665905550633	0.523842185273333	-0.05011075518103629	0.33046656496525323	0.023664027764072303	-0.010986607716884022	-0.33627989880421183	-0.34312974460424395	-0.34846027130292934	-0.3069663419184653	-0.3451978058295596	-0.19367724027010505	-0.632982493050846	-0.6076161629945377	0.3840208112196019	0.40951409787469545	0.7462473068482711	-0.21449925005481138	0.155644674310252	0.1108731927662128	0.45198168552604484	0.32526229101173537	-0.015994131574261508	blue2	0.7462473068482711
